Number of Buildings Mentioned,What Happened,Type of Building,text,primary_country,date_posted,format,url,NER_extracted_geolocation
 115                          , Destroyed                              , Schools           ,"According to the UN, over 115 schools have been destroyed and hundreds more damaged in Syria.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Syria
"       12,000       ",     Destroyed    ,   Household   ,"Over 12,000 buildings have been destroyed and many more are threatening to crumble.",Türkiye,2023-02-13 02:26:53+00:00,News and Press Release,https://reliefweb.int/report/turkiye/earthquake-oxfam-and-partners-aim-reach-nearly-2-million-affected-people-turkiye-and-syria,
" 11,000                       ", Destroyed                              , Not specified     ,"The estimated number of the injured and displaced people have been constantly rising, while well over 11,000 buildings were destroyed.",Türkiye,2023-02-13 01:45:05+00:00,News and Press Release,https://reliefweb.int/report/turkiye/amda-emergency-relief-01-earthquakes-turkiye-12-february-2023,
         15          ,   Partial     ,   Hospitals      ,At least 15 hospitals have suffered partial or heavy damage.,Türkiye,2023-02-12 22:36:11+00:00,Appeal,https://reliefweb.int/report/turkiye/who-flash-appeal-earthquake-response-turkiye-and-whole-syria-10-february-2023,
         4000          ,    Collapsed  ,  Not Specified,More than 4000 buildings collapsed in Türkiye.,Türkiye,2023-02-12 22:36:11+00:00,Appeal,https://reliefweb.int/report/turkiye/who-flash-appeal-earthquake-response-turkiye-and-whole-syria-10-february-2023,Türkiye
         15          ,   Heavy       ,   Hospitals      ,At least 15 hospitals have suffered partial or heavy damage.,Türkiye,2023-02-12 22:36:11+00:00,Appeal,https://reliefweb.int/report/turkiye/who-flash-appeal-earthquake-response-turkiye-and-whole-syria-10-february-2023,
                6          ,   Damaged      ,    Key roads                    ,"The first cross-border convoy
since the earthquakes crossed on 9 February, with six trucks, following a three-day temporary disruption from
damaged key roads.",Syria,2023-02-12 19:17:33+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/earthquakes-north-west-syria-flash-update-no-6-12-february-2023,
" 7,400 ", Partially or Fully Damaged , Not specified (could be a mix of household and non-household) ,"More than 7,400 buildings have been partially or fully damaged in the north-west alone.",Syria,2023-02-12 19:17:33+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/earthquakes-north-west-syria-flash-update-no-6-12-february-2023,
 454              , Damaged/Destroyed , not mentioned ,• At least 454 schools were reported to have been destroyed and/or damaged during the earthquake.,Syria,2023-02-12 19:03:19+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syrian-arab-republic-humanitarian-country-team-hct-coordinated-response-flash-update-7-earthquake-12-february-2023,
" 8,000 ", Collapsed , Not mentioned ,"Over 8,000 buildings have collapsed, leaving tens of thousands of people homeless.",Türkiye,2023-02-12 18:26:05+00:00,News and Press Release,https://reliefweb.int/report/turkiye/turkish-businesses-support-response-kahramanmaras-earthquake,
"           11,000             ",                 Homeless                ,      Household   ,"The number of affected families from this earthquake is over 11,000 families who are now homeless.",Syria,2023-02-12 17:26:58+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/humanitarian-situation-north-west-syria-following-devastating-earthquake-situation-report-v06-11-february-2023-enar,
" 5,786 ", Partially destroyed , Not specified ,"The number of completely destroyed buildings was 1,772 and the number of partially destroyed buildings was 5,786 The number of affected families from this earthquake is over 11,000 families who are now homeless.",Syria,2023-02-12 17:22:20+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/humanitarian-situation-north-west-syria-following-devastating-earthquake-situation-report-v03-08-february-2023-enar,
" 1,772 ", Destroyed , Not specified ,"The number of completely destroyed buildings was 1,772 and the number of partially destroyed buildings was 5,786 The number of affected families from this earthquake is over 11,000 families who are now homeless.",Syria,2023-02-12 17:22:20+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/humanitarian-situation-north-west-syria-following-devastating-earthquake-situation-report-v03-08-february-2023-enar,
" 11,000+ ", Not specified , Household / Residence ,"The number of completely destroyed buildings was 1,772 and the number of partially destroyed buildings was 5,786 The number of affected families from this earthquake is over 11,000 families who are now homeless.",Syria,2023-02-12 17:22:20+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/humanitarian-situation-north-west-syria-following-devastating-earthquake-situation-report-v03-08-february-2023-enar,
 35                 , Hosted        , School           ,• 35 schools are hosting displaced people who fled the earthquake because their homes are dangerous.,Syria,2023-02-12 17:22:20+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/humanitarian-situation-north-west-syria-following-devastating-earthquake-situation-report-v03-08-february-2023-enar,
" 13,500,000 ", N/A , N/A ,"Some airports and infrastructure has been fixed, providing better access to personnel, medical teams, and volunteers but 13.5 million people have been affected in Türkiye and most need help.",Türkiye,2023-02-12 05:16:48+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-saturday-11-february-2023-updated-2359-gmt3-we-cannot-express-through-words-about-what-we-saw-everybody-feels-desperate-against-destruction,Türkiye
         13.5M      ,      Affected      ,   Not mentioned   ,"Some airports and infrastructure has been fixed, providing better access to personnel, medical teams, and volunteers but 13.5 million people have been affected in Türkiye and most need help.",Türkiye,2023-02-12 05:16:48+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-saturday-11-february-2023-updated-2359-gmt3-we-cannot-express-through-words-about-what-we-saw-everybody-feels-desperate-against-destruction,Türkiye
" 6,500 ", Collapsed ," Household, Residence ","Over 6,500 buildings have collapsed in Türkiye, leaving hundreds of thousands homeless in the freezing cold; shelters and evacuations are not enough yet and the situation is dire for those still left on the street.",Türkiye,2023-02-12 05:16:48+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-saturday-11-february-2023-updated-2359-gmt3-we-cannot-express-through-words-about-what-we-saw-everybody-feels-desperate-against-destruction,Türkiye
" 11,000+ ", Destroyed , N/A ,"More than 11,000 buildings were destroyed and many thousands of people were trapped in the rubble.",Türkiye,2023-02-12 01:31:22+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-humanity-first-situation-update-01-11-february-2023,
         1        	, Wrecked 	,    Health Facilities  	,"“There is a huge spike in need for health service with all the injuries, a huge contraction of available health services as health facilities are wrecked, and inventories of medicines, devices, supplies are lost, and an information vacuum and breaking of the supply channels through which resources can be moved efficiently to address the huge gap that develops,” said Thomas Tighe, CEO of Direct Relief since 2000.",Türkiye,2023-02-11 22:32:14+00:00,News and Press Release,https://reliefweb.int/report/turkiye/turkey-syria-earthquake-modeling-humanitarian-need-disaster,
 6                         , Damaged                                , Tent             ,Prior to the quakes 6 or 7 people were sharing tents due to the scale of displaced from the conflict.,Syria,2023-02-11 18:04:07+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/worst-needs-earthquake-over-decade-will-take-over-generation-recover-world-vision,
 7                         , Destroyed                              , Tent             ,Prior to the quakes 6 or 7 people were sharing tents due to the scale of displaced from the conflict.,Syria,2023-02-11 18:04:07+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/worst-needs-earthquake-over-decade-will-take-over-generation-recover-world-vision,
" 6,444 ", Collapsed , N/A ,"Official figures confirm that while 6,444 buildings collapsed, more than 11,340 buildings destroyed.",Türkiye,2023-02-11 00:00:00+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-and-syria-earthquake-emergency-situation-update-2,
" 150,000            ", Homeless      , Residence        ,"At least 150,000 people are homeless due to the quakes.",Türkiye,2023-02-11 00:00:00+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-and-syria-earthquake-emergency-situation-update-2,
" 11,340 ", Destroyed , N/A ,"Official figures confirm that while 6,444 buildings collapsed, more than 11,340 buildings destroyed.",Türkiye,2023-02-11 00:00:00+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-and-syria-earthquake-emergency-situation-update-2,
"       1,700        ",     Collapsed    , Household/Residence ,"More than 1,700 buildings have collapsed or been damaged, and communities have only limited machinery to remove rubble.",Syria,2023-02-10 18:52:51+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/facts-earthquake-disaster-syria,
 599 , Damaged ," Elementary, Pre-School, Secondary/High Schools, Colleges, Universities, Training Centres, Kindergarten, Education Facilities ",Education: 599 schools damaged in Government-controlled areas.,Syria,2023-02-10 18:48:56+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-10022023,
 15 , Damaged , Hospitals ,Around 15 hospitals in the 10 provinces have been damaged.,Türkiye,2023-02-10 18:14:42+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-10022023,
